timestamp_unix,open,high,low,close,volume_usd,date,chain,pool_label,pool_address,fee_pct,tvl_usd_snapshot,fee_apy_pct
1769904000,78345.5562596627,79126.8144859237,75243.1874501075,76805.7746497367,2003169.9461967829,2026-02-01,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,12.525268366230302
1769990400,76805.7746497367,79065.6741664503,73966.1970748836,78572.8940405972,2462492.898178188,2026-02-02,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,15.397287912679236
1770076800,78572.8940405972,78797.3631314215,72636.8161848028,75430.6990671233,1772467.4096284013,2026-02-03,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,11.082749128771068
1770163200,75430.6990671233,76684.7186079177,71651.4331339405,72918.2957417377,874175.8020105769,2026-02-04,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,5.465979828738641
1770249600,72918.2957417377,72947.4926218085,62189.4176004923,62595.5364903543,155369.97426562425,2026-02-05,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,0.9714855334296575
1770336000,62595.5364903543,71585.1306359498,59587.4779109341,70405.2904817588,102729.23988233732,2026-02-06,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,0.6423375615374389
1770422400,70405.2904817588,71400.6094812612,67368.9760900404,69103.0426348532,86484.63036390724,2026-02-07,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,0.5407645052377174
1770508800,69103.0426348532,71876.8185850869,68679.2377606759,70127.2463690639,44299.80509300269,2026-02-08,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,0.2769944449371481
1770595200,70127.2463690639,71670.44267496,68208.5236096972,70037.5555400033,49510.14661208849,2026-02-09,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,0.3095732712769532
1770681600,70037.5555400033,70986.08488212,67693.6365161169,68567.0758357889,60716.547467109696,2026-02-10,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,0.3796438004375903
1770768000,68567.0758357889,69550.4350800001,65754.7513942958,66743.0260094595,28696.444819245586,2026-02-11,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,0.17943094304114587
1770854400,66743.0260094595,68165.4074075185,65051.154584807,66085.8050470849,19042.723302423467,2026-02-12,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,0.1190688889075868
1770940800,66085.8050470849,69215.278469218,65743.1300200944,68756.1838062962,61839.59581399774,2026-02-13,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,0.3866659115469001
1771027200,68756.1838062962,70288.416164175,68580.8542822679,69602.4771950901,69181.49141219609,2026-02-14,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,0.4325727567743223
1771113600,69602.4771950901,70867.6239322376,67858.7870809031,68527.0426950712,104778.57340529292,2026-02-15,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,0.6551514779980293
1771200000,68527.0426950712,69873.0104244682,67028.9899082982,68732.6369945451,75644.67152100503,2026-02-16,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,0.4729852367617597
1771286400,68732.6369945451,68927.9628951846,66471.4693842113,67315.2062790827,85449.58107339006,2026-02-17,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,0.5342926279211582
1771372800,67315.2062790827,68292.7342793753,65670.0921783678,66221.9043438237,58470.13583568406,2026-02-18,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,0.36559760900083865
1771459200,66221.9043438237,67027.2308563535,65434.3766169985,66699.8778302233,58285.260428818874,2026-02-19,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,0.3644416341472328
